,Unnamed: 0,player_number,name,age,position,tall,weight,games,mins,goals,assists,yel,red,spg,ps,aw,motm,rating,start_games,sub_games
0,0,30226,Miralem Pjanic,32, M(C),178,72,1(2),160,1,3,1,0,1.3,87.7,0.3,0,7.39,1,2
1,1,4777,John Mensah,39," D(CL),DMC",178,79,1,90,0,0,0,0,0,90.7,1,0,7.22,1,0
2,2,79560,Maxime Gonalons,33," D(C),M(C)",187,76,34(1),3056,1,2,7,0,0.8,84.7,1.1,3,7.14,34,1
3,3,29106,Dejan Lovren,33, D(C),188,84,18,1600,1,1,3,1,0.2,80.3,2.2,1,7.05,18,0
4,4,9242,Cris,45, D(C),184,76,20,1739,2,0,3,0,0.3,85.4,1.9,0,7.03,20,0
5,5,5369,Michel Bastos,39," D(L),M(CLR)",179,71,23(3),2090,6,8,2,0,2.3,81.9,0.3,2,7.03,23,3
6,6,3777,Kim Källström,40, M(C),185,87,32,2721,0,5,6,0,1.3,78.1,0.4,0,7.02,32,0
7,7,14342,Lisandro López,39," AM(CL),FW",174,74,24(4),2237,16,1,2,0,2.6,82.2,0.5,5,6.96,24,4
8,8,25604,Hugo Lloris,35, GK,188,82,36,3195,0,0,0,1,0,55.0,0.1,2,6.9,36,0
9,9,2223,Anthony Réveillere,42, D(LR),181,76,33,2970,0,3,4,0,0.3,78.6,0.5,0,6.82,33,0
10,10,33630,Bakary Koné,34, D(C),188,80,25(3),2319,2,0,6,0,0.4,81.1,2,1,6.78,25,3
11,11,35958,Aly Cissokho,35," D(L),M(L)",181,75,30(1),2669,0,1,5,0,0.5,79.4,1.1,0,6.78,30,1
12,12,8006,Yoann Gourcuff,36, M(CL),185,82,10(3),813,2,2,1,1,1.3,83.4,0,2,6.78,10,3
13,13,14308,Bafétimbi Gomis,37, FW,184,77,29(7),2462,14,2,2,0,2.7,79.6,0.6,1,6.77,29,7
14,14,2446,Rémy Vercoutre,42, GK,185,78,2(1),225,0,0,0,0,0,63.3,0.3,1,6.72,2,1
15,15,6890,Jimmy Briand,37," M(LR),FW",181,84,30(7),2529,9,5,3,0,1.6,77.0,0.5,1,6.68,30,7
16,16,89931,Samuel Umtiti,28, D(CL),182,75,11(1),1002,0,0,2,0,0.2,86.1,1.3,0,6.64,11,1
17,17,73078,Alexandre Lacazette,31," M(CLR),FW",175,73,15(14),1398,5,2,6,0,1.1,75.9,0.4,1,6.62,15,14
18,18,79562,Clément Grenier,31, M(CL),186,72,13(8),1078,0,2,3,1,0.6,80.2,0.2,0,6.62,13,8
19,19,13561,Éderson,36, AM(CLR),181,74,5(10),534,2,0,0,0,1.4,73.0,0.7,0,6.48,5,10
20,20,42248,Jérémy Pied,33," D(LR),M(CLR)",174,69,2(12),329,1,1,0,0,0.6,75.8,0,0,6.45,2,12
21,21,17432,Mouhamadou Dabo,35, D(LR),176,65,11(4),963,0,2,2,1,0.1,81.4,0.8,0,6.45,11,4
22,22,44755,Gueida Fofana,31," D(R),DMC",182,74,10(8),980,0,0,3,0,0.8,80.5,0.8,0,6.43,10,8
23,23,114168,Yassine Benzia,28," AM(CLR),FW",179,77,0(1),3,0,0,0,0,0,100.0,0,0,6.17,0,1
24,24,78970,Ishak Belfodil,30," AM(LR),FW",192,86,1(6),151,0,0,0,0,0.1,70.0,0.3,0,6.09,1,6
25,25,90277,Harry Novillo,30, Forward,182,80,0(1),5,0,0,0,0,1,66.7,0,0,6.04,0,1
26,26,105036,Sidy Koné,30, Midfielder,185,73,1(1),70,0,0,0,1,0,84.4,0,0,5.73,1,1
27,27,44417,Timothée Kolodziejczak,30," D(CL),M(L)",185,75,1,90,0,0,0,0,0,81.8,0,0,5.7,1,0
