,Unnamed: 0,player_number,name,age,position,tall,weight,games,mins,goals,assists,yel,red,spg,ps,aw,motm,rating,start_games,sub_games
0,0,14176,Nuri Sahin,34, M(C),180,73,30,2595,6,8,4,0,2,75.9,0.3,8,7.89,30,0.0
1,1,34595,Mitchell Langerak,34, GK,193,81,1,90,0,0,0,0,0,45.8,0,0,7.51,1,0.0
2,2,80382,Mario Götze,30," M(CLR),FW",176,75,29(4),2549,6,11,1,0,1.2,79.8,0.4,4,7.38,29,4.0
3,3,22589,Sven Bender,33," D(C),M(C)",186,79,29(2),2447,1,2,2,0,1,75.9,0.7,2,7.32,29,2.0
4,4,21541,Mats Hummels,33, D(C),191,94,32,2835,5,1,2,0,1.2,77.9,1.2,1,7.25,32,0.0
5,5,43364,Marcel Schmelzer,34," D(CL),M(L)",180,74,34,3060,0,2,3,0,0.8,73.3,0.6,1,7.18,34,0.0
6,6,31005,Kevin Großkreutz,34," D(LR),M(CLR)",186,78,32(2),2606,8,7,3,0,1.6,77.0,0.5,2,7.18,32,2.0
7,7,42862,Shinji Kagawa,33, M(CL),175,68,17(1),1371,8,1,2,0,2.1,78.3,0.2,1,7.12,17,1.0
8,8,20055,Lucas Barrios,37, FW,187,83,29(3),2481,16,2,3,0,3.1,65.7,1.1,1,7.12,29,3.0
9,9,25482,Neven Subotic,33, D(C),193,83,31,2773,1,0,6,1,0.7,78.9,0.6,1,7.01,31,0.0
10,10,9014,Patrick Owomoyela,42, D(R),187,87,5(1),448,0,1,1,0,0.7,70.9,2.5,0,7.0,5,1.0
11,11,11090,Lukasz Piszczek,37," D(CR),M(R)",184,79,29(4),2671,0,5,2,0,0.7,76.7,0.4,0,6.98,29,4.0
12,12,21988,Jakub Blaszczykowski,36," D(R),M(CR)",175,71,15(14),1544,3,2,0,0,1.2,74.6,0.2,0,6.82,15,14.0
13,13,29400,Robert Lewandowski,34, FW,185,81,15(18),1612,8,1,4,0,2.4,64.9,0.9,0,6.76,15,18.0
14,14,6587,Antônio da Silva,44, AM(R),178,76,5(17),766,1,2,1,0,0.6,78.3,0.7,1,6.75,5,17.0
15,15,5490,Roman Weidenfeller,42, GK,190,90,33,2970,0,0,4,0,0,59.3,0,0,6.7,33,0.0
16,16,28839,Felipe Santana,36," D(C),DMC",194,88,5(8),533,0,0,0,0,0.5,79.6,0.7,0,6.64,5,8.0
17,17,842,Sebastian Kehl,42, M(C),187,87,3(3),234,0,1,1,0,1,84.0,0.5,0,6.46,3,3.0
18,18,5759,Markus Feulner,40," D(LR),M(CR)",183,82,0(6),32,0,0,0,0,0,90.9,0.2,0,6.19,0,6.0
19,19,14601,Dimitar Dimitrov Rangelov,39, FW,183,80,0(1),14,0,0,0,0,0,100.0,0,0,6.18,0,1.0
20,20,1518,Mohamed Zidan,40," AM(C),FW",172,71,0(8),106,0,0,0,0,0.1,73.7,0,0,6.09,0,8.0
21,21,1430,Dedê,44, D(C),176,69,0(4),37,0,0,0,0,0.8,90.9,0,0,6.06,0,4.0
22,22,82699,Marco Stiepermann,31," D(L),M(CLR)",190,86,0(4),31,0,0,0,0,0,61.5,0,0,5.97,0,4.0
