,Unnamed: 0,player_number,name,age,position,tall,weight,games,mins,goals,assists,yel,red,spg,ps,aw,motm,rating,start_games,sub_games
0,0,73078,Alexandre Lacazette,31," M(CLR),FW",175,73,27(8),2507,13,8,2,0,2.3,74.2,1.3,4,7.17,27,8
1,1,44120,Pierre-Emerick Aubameyang,33," M(CLR),FW",187,80,30(6),2733,22,5,0,0,2.6,74,0.9,4,7.1,30,6
2,2,80921,Shkodran Mustafi,30, D(CR),184,82,31,2617,2,0,9,0,0.6,81.9,4,2,7.05,31,0
3,3,6775,Petr Cech,40, GK,196,90,7,588,0,0,0,0,0,68.3,0.3,1,7.05,7,0
4,4,89401,Granit Xhaka,29," D(L),M(C)",186,80,29,2502,4,2,10,0,1,85.3,1.8,4,7.03,29,0
5,5,23072,Nacho Monreal,36," D(CL),M(L)",179,72,21(1),1861,1,3,5,0,0.3,87.6,1.6,0,6.97,21,1
6,6,30051,Laurent Koscielny,37, D(C),186,75,13(4),1330,3,0,1,0,0.3,91.9,1.5,1,6.92,13,4
7,7,28421,Henrikh Mkhitaryan,33," M(CLR),FW",177,75,19(6),1645,6,4,1,0,2,79.9,0.8,1,6.88,19,6
8,8,22210,Sokratis Papastathopoulos,34, D(CR),186,85,25,2199,1,2,12,0,0.4,89.4,2.2,0,6.82,25,0
9,9,13756,Mesut Özil,33, M(CLR),180,76,20(4),1742,5,2,2,0,0.5,88.6,0.2,2,6.78,20,4
10,10,288795,Rob Holding,27, D(CR),189,81,9(1),807,0,0,1,0,0.2,87.5,2.1,1,6.74,9,1
11,11,248109,Lucas Torreira,26, DMC,166,65,24(10),2381,2,2,7,1,0.7,87.4,0.6,0,6.72,24,10
12,12,125211,Héctor Bellerín,27," D(R),M(R)",178,74,18(1),1535,0,5,3,0,0.9,84.2,1.1,0,6.71,18,1
13,13,26820,Aaron Ramsey,31, M(CLR),178,76,14(14),1331,4,6,0,0,1.2,82,0.5,0,6.7,14,14
14,14,92173,Bernd Leno,30, GK,189,82,31(1),2833,0,0,0,0,0,69.2,0.2,0,6.68,31,1
15,15,255169,Ainsley Maitland-Niles,25," D(LR),M(CLR)",177,71,11(5),986,1,1,1,1,0.3,78.5,0.4,1,6.64,11,5
16,16,136824,Alexander Iwobi,26, M(CLR),180,75,22(13),1976,3,6,0,0,1,77.8,0.1,0,6.62,22,13
17,17,351127,Konstantinos Mavropanos,24, D(C),194,94,3(1),150,0,0,1,0,0.5,92.7,0.5,0,6.61,3,1
18,18,110260,Sead Kolasinac,29," D(CL),DMC,M(L)",183,85,22(2),1891,0,5,5,0,0.4,77.7,0.8,0,6.61,22,2
19,19,328983,Mattéo Guendouzi,23, M(C),185,68,23(10),2144,0,0,9,0,0.5,87.7,0.5,0,6.55,23,10
20,20,125209,Mohamed Elneny,30, DMC,179,72,5(3),381,0,0,0,0,0.9,90.6,0.3,0,6.44,5,3
21,21,39308,Danny Welbeck,31," AM(CLR),FW",185,73,1(7),148,1,1,0,0,0.5,74.1,0.9,0,6.39,1,7
22,22,91879,Carl Jenkinson,30, D(R),185,77,2(1),167,0,0,0,0,0,77.3,0.3,0,6.31,2,1
23,23,345845,Eddie Nketiah,23, FW,175,72,0(5),63,1,0,0,0,0.6,90,0,0,6.29,0,5
24,24,15302,Stephan Lichtsteiner,38," D(R),M(R)",182,72,10(4),941,0,0,3,0,0.1,78.5,1.6,0,6.27,10,4
25,25,106525,Denis Suárez,28, M(CLR),176,69,0(4),67,0,0,0,0,0,91.2,0,0,6.16,0,4
26,26,342563,Joe Willock,23, M(C),179,71,1(1),64,0,0,0,0,1,80,0.5,0,6.15,1,1
27,27,367185,Bukayo Saka,21," D(L),M(CLR)",178,65,0(1),7,0,0,0,0,0,0,0,0,6.1,0,1
