,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,goals,assists,yellow_cards,red_cards,shots_per_game,pass_success_percentage,aerials_won,man_of_the_match,rating
0,125793,Alex Telles,29," D(L),M(L)",181,71,18(3),18,3,1578,0,1,5,1,0.6,80.5,1.0,1,7.08
1,87449,Marcelo Brozovic,29, M(CR),181,68,25(7),25,7,2388,4,5,7,0,1.8,82.5,0.5,2,7.06
2,91978,Geoffrey Kondogbia,29," D(C),DMC",188,80,23(3),23,3,1995,1,0,6,1,1.5,87.1,0.9,0,7.02
3,109565,Jeison Murillo,30, D(C),182,78,32(2),32,2,2843,2,1,4,3,0.6,86.9,1.9,2,7.01
4,9972,Samir Handanovic,38, GK,193,92,36,36,0,3240,0,0,5,0,0.0,69.3,0.1,3,6.99
5,106964,Mauro Icardi,29, FW,181,75,32(1),32,1,2600,16,4,1,0,1.7,73.0,1.4,3,6.97
6,22504,Miranda,38, D(C),186,78,31(1),31,1,2743,1,3,6,2,0.3,82.4,2.0,3,6.96
7,91387,Martín Montoya,31," D(LR),M(R)",175,73,3,3,0,256,0,0,0,0,0.0,84.2,0.7,0,6.93
8,29072,Stevan Jovetic,32," AM(CL),FW",183,79,18(8),18,8,1532,6,2,4,0,2.7,74.6,1.0,2,6.89
9,70524,Ivan Perisic,33," M(CLR),FW",186,80,26(8),26,8,2409,7,6,5,0,2.0,77.0,2.0,1,6.89
10,41237,Jonathan Biabiany,34," M(LR),FW",177,73,7(13),7,13,861,1,2,3,0,1.0,86.0,0.6,2,6.87
11,13551,Felipe Melo,39," D(C),M(C)",185,84,21(5),21,5,1775,1,1,6,2,0.9,86.3,1.8,2,6.85
12,29390,Gary Medel,35," D(C),DMC",171,65,28(2),28,2,2416,1,1,10,0,0.4,89.0,1.0,0,6.83
13,68034,Adem Ljajic,30," AM(CLR),FW",182,80,16(9),16,9,1445,3,3,2,0,1.5,87.5,0.1,1,6.82
14,64271,Danilo D'Ambrosio,34," D(CLR),M(LR)",180,75,18(2),18,2,1616,2,0,3,1,0.4,74.8,1.0,1,6.79
15,17108,Hernanes,37, M(C),180,78,0(2),0,2,50,0,0,0,0,1.0,77.8,0.5,0,6.79
16,84603,Juan Jesus,31, D(CL),185,83,16(3),16,3,1414,0,0,3,0,0.2,83.1,1.2,0,6.79
17,44642,Davide Santon,31, D(LR),187,77,11(1),11,1,978,0,1,1,0,0.3,88.0,0.9,0,6.75
18,22701,Fredy Guarín,36, M(CR),183,77,11(5),11,5,971,1,1,7,0,1.8,77.1,0.6,1,6.71
19,37188,Yuto Nagatomo,36," D(LR),M(LR)",170,68,19(3),19,3,1649,0,0,4,2,0.3,82.9,0.5,0,6.68
20,14871,Rodrigo Palacio,40," AM(CLR),FW",180,75,15(12),15,12,1399,2,4,5,0,0.6,81.8,0.6,1,6.65
21,22377,Éder,35," AM(CLR),FW",179,72,8(6),8,6,749,1,0,1,0,1.5,82.9,0.6,0,6.47
22,27421,Andrea Ranocchia,34, D(C),195,81,1(9),1,9,210,0,0,0,0,0.0,82.9,1.0,0,6.27
23,249865,Assane Gnoukouri,25, M(C),180,77,1(1),1,1,57,0,0,0,0,1.0,89.6,0.5,0,6.17
24,312847,Fabio Della Giovanna,25, Defender,184,74,0(1),0,1,9,0,0,0,0,0.0,60.0,1.0,0,6.08
25,294136,Rey Manaj,25, FW,182,76,0(4),0,4,33,0,0,1,0,0.5,100.0,0.0,0,5.99
26,296723,Ionut Radu,25, GK,188,70,0(1),0,1,18,0,0,0,0,0.0,50.0,0.0,0,5.97
27,19676,Juan Carrizo,38, GK,187,87,2,2,0,162,0,0,0,0,0.0,68.4,0.0,0,5.86
