,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,goals,assists,yellow_cards,red_cards,shots_per_game,pass_success_percentage,aerials_won,man_of_the_match,rating
0,14231,Bruno Soriano,38, M(C),184,73,37,37,0.0,3330,3,1,8,0,0.5,87.9,1.9,4,7.53
1,69965,Jaume Costa,34," D(LR),M(L)",171,62,6,6,0.0,540,0,0,2,0,0.2,75.3,1.0,1,7.3
2,19112,Borja Valero,37, M(CL),175,73,36,36,0.0,3151,5,6,4,0,1.4,82.3,0.4,4,7.18
3,9580,Marcos Senna,46," D(C),DMC,M(R)",177,76,24(7),24,7.0,2093,5,1,4,0,1.7,79.9,0.9,3,7.14
4,61014,Mateo Musacchio,32, D(C),180,73,29(1),29,1.0,2650,0,0,7,0,0.2,81.1,0.5,0,7.07
5,79909,Mario Gaspar,31," D(CR),M(R)",182,74,20(3),20,3.0,1872,1,0,3,0,0.5,71.7,1.1,1,7.0
6,75468,Joan Oriol,35, D(L),175,69,21,21,0.0,1870,0,0,3,1,0.3,75.5,0.9,0,6.99
7,14063,Cristián Zapata,35, D(C),187,82,28,28,0.0,2493,0,1,5,0,0.4,77.9,1.9,1,6.93
8,9460,Cani,41, M(CLR),180,75,27(2),27,2.0,1942,0,3,4,0,1.1,73.0,0.1,0,6.93
9,79913,Catalá,37, D(CL),175,72,13,13,0.0,1131,0,1,5,0,0.2,76.9,1.4,0,6.92
10,14546,Marco Ruben,35, FW,179,72,26(5),26,5.0,2292,9,2,8,0,2.3,65.6,2.7,0,6.86
11,13802,Giuseppe Rossi,35, FW,173,72,9,9,0.0,749,3,0,3,0,4.7,78.1,0.1,1,6.83
12,10445,Diego López,40, GK,196,89,37,37,0.0,3265,0,0,4,1,0.0,57.8,0.2,2,6.81
13,9578,Gonzalo Rodríguez,38, D(C),182,79,24(2),24,2.0,2064,1,0,8,0,0.3,79.1,0.9,0,6.75
14,4674,Ángel,41, D(R),180,71,15(6),15,6.0,1355,1,2,2,1,0.3,78.5,1.0,0,6.75
15,28785,Hernán Pérez,33, M(LR),180,71,12(9),12,9.0,1111,4,0,4,0,1.4,69.1,0.5,1,6.72
16,19087,Jonathan de Guzmán,35, M(CLR),173,70,11(8),11,8.0,997,0,0,5,0,1.3,84.2,0.6,0,6.61
17,91574,Gonzalo Castellani,35, AM(C),184,84,1(9),1,9.0,258,0,1,1,0,0.5,81.3,0.4,0,6.59
18,9866,Nilmar,38, FW,180,73,13(8),13,8.0,1206,4,1,2,0,1.4,66.5,0.1,1,6.57
19,2339,Carlos Marchena,43, D(C),183,79,9(8),9,8.0,771,0,1,6,1,0.3,83.4,0.2,0,6.57
20,24650,Javier Camuñas,42," AM(CL),FW",173,71,10(17),10,17.0,1157,1,2,2,0,0.6,79.7,0.2,0,6.55
21,44425,Mubarak Wakaso,32, M(CLR),171,66,1(5),1,5.0,192,0,0,3,0,0.8,69.3,0.8,0,6.45
22,82083,Alejandro Martinuccio,34, FW,173,62,5(8),5,8.0,498,1,0,2,0,1.2,77.0,0.2,0,6.36
23,87098,Joselu,31, Forward,170,69,3(8),3,8.0,325,0,1,1,0,0.7,62.0,0.1,0,6.31
24,101238,Moi Gómez,28, M(CLR),176,71,0(2),0,2.0,64,0,0,0,0,0.0,95.0,0.0,0,6.26
25,79936,Gerard Bordas,41, Midfielder,177,70,0(2),0,2.0,44,0,0,0,0,0.0,53.8,0.0,0,6.24
26,9426,César,51, GK,185,82,2(1),2,1.0,247,0,0,1,1,0.0,74.5,0.0,0,6.22
27,80758,Florian Lejeune,31, D(C),189,89,0(2),0,2.0,14,0,0,0,0,0.0,71.4,0.0,0,6.09
