,Unnamed: 0,player_number,name,age,position,tall,weight,games,mins,goals,assists,yel,red,spg,ps,aw,motm,rating,start_games,sub_games
0,0,75830,Erik Lamela,30," AM(CLR),FW",181,79,30(3),2600,15,5,7,0,2.6,82.0,0.4,5,7.59,30,3
1,1,183,Francesco Totti,45," AM(CL),FW",180,82,33(1),2824,12,12,7,1,3.6,74.2,0.5,6,7.57,33,1
2,2,101949,Marquinhos,28," D(CR),DMC",183,75,22(4),2089,0,0,0,1,0.2,89.0,2.3,1,7.21,22,4
3,3,30226,Miralem Pjanic,32, M(C),178,72,20(7),1710,3,5,6,1,2.2,83.5,0.8,2,7.17,20,7
4,4,18139,Castán,35, D(C),184,80,30,2685,1,0,6,0,0.1,91.6,1.2,0,7.13,30,0
5,5,20766,Daniel Osvaldo,36," AM(C),FW",182,81,25(4),2318,16,2,5,1,3.1,71.1,1.6,3,7.09,25,4
6,6,83644,Iván Piris,33, D(CLR),173,76,28(1),2411,0,3,5,0,0.5,83.5,1,0,7.09,28,1
7,7,23567,Vasilis Torosidis,37," D(CLR),M(R)",185,80,9(2),821,1,0,3,0,0.4,82.3,1.6,0,7.01,9,2
8,8,5202,Daniele De Rossi,39," D(C),M(C)",184,83,21(4),1757,0,3,6,1,0.9,84.0,1.1,0,6.97,21,4
9,9,118158,Alessio Romagnoli,27, D(CL),185,75,1(1),99,1,0,0,0,0.5,82.4,0.5,0,6.9,1,1
10,10,4609,Bogdan Lobont,44, GK,185,78,5,406,0,0,0,0,0,76.5,0.4,0,6.9,5,0
11,11,22825,Michael Bradley,35," D(C),M(C)",185,87,24(6),2202,1,2,5,0,0.9,89.4,0.5,0,6.89,24,6
12,12,40802,Marquinho,36, M(CL),182,79,11(15),1264,4,0,2,0,1.1,81.9,0.9,1,6.85,11,15
13,13,10333,Nicolás Burdisso,41, D(C),183,81,25,2250,1,0,9,0,0.2,90.0,1.8,0,6.82,25,0
14,14,35177,Panagiotis Tachtsidis,31, DMC,193,86,17(4),1443,1,2,8,1,1,79.4,1.5,0,6.81,17,4
15,15,4065,Maarten Stekelenburg,39, GK,197,92,19,1666,0,0,1,0,0,78.7,0.1,1,6.81,19,0
16,16,101596,Alessandro Florenzi,31," D(R),M(CLR)",173,67,25(11),2154,3,5,3,0,1.4,79.4,0.7,1,6.77,25,11
17,17,67434,Mattia Destro,31, FW,181,73,11(10),1108,6,1,5,1,2.1,80.9,0.7,1,6.74,11,10
18,18,13356,Federico Balzaretti,40, D(L),178,70,24(3),2010,0,3,4,1,0.3,89.3,1,0,6.72,24,3
19,19,76953,Dodô,30," D(L),M(L)",181,79,7(4),628,0,0,1,0,0.7,80.3,1,0,6.63,7,4
20,20,5698,Rodrigo Taddei,42, M(C),177,69,2(2),217,0,0,2,0,0,89.3,0.5,0,6.62,2,2
21,21,90180,Mauro Goicoechea,34, GK,186,82,13(2),1260,0,0,1,0,0,75.8,0.2,0,6.55,13,2
22,22,1964,Simone Perrotta,45," D(C),M(CR),FW",178,72,5(11),574,2,0,0,0,0.6,86.5,0.6,0,6.52,5,11
23,23,118157,Nicolás López,28," AM(CLR),FW",175,68,0(6),55,1,0,0,0,0.5,71.4,0,0,6.16,0,6
