,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,goals,assists,yellow_cards,red_cards,shots_per_game,pass_success_percentage,aerials_won,man_of_the_match,rating
0,22732,Ivan Rakitic,34, M(C),184,78,29(4),29,4,2676,11,10,7,0,2.3,79.3,1.2,6,7.61
1,29908,Federico Fazio,35, D(C),195,85,27,27,0,2387,2,1,6,0,0.6,76.7,4.2,1,7.43
2,18539,Stéphane Mbia,36," D(C),M(C)",189,82,18(1),18,1,1508,3,4,5,1,1.0,83.4,1.9,0,7.2
3,43824,Daniel Carriço,34," D(C),DMC",180,79,22,22,0,1939,2,0,8,0,0.8,80.1,2.1,2,7.16
4,34052,Vicente Iborra,34, M(C),190,80,25(2),25,2,2121,3,2,10,1,0.9,77.0,3.9,2,7.15
5,149123,Antonio Cotán,27, Midfielder,175,69,2,2,0,180,0,0,1,0,0.0,90.3,2.0,0,7.06
6,44486,Coke,35," D(CLR),M(R)",182,78,23(2),23,2,2081,3,1,7,0,0.8,77.3,1.9,2,7.01
7,71687,Carlos Bacca,36, FW,181,77,27(7),27,7,2290,14,5,4,0,1.9,67.5,1.1,3,7.01
8,91430,Vitolo,32," M(CLR),FW",185,80,25(4),25,4,2198,4,6,6,0,1.1,80.7,0.6,2,6.97
9,113275,Alberto Moreno,30," D(L),M(L)",171,65,27(1),27,1,2409,3,0,5,1,0.8,78.5,0.9,2,6.92
10,25644,Javi Varas,40, GK,182,74,5(1),5,1,495,0,0,0,0,0.0,57.5,0.3,0,6.86
11,19193,Nicolás Pareja,38, D(C),181,75,23(2),23,2,1970,0,0,4,0,0.2,77.2,2.3,0,6.84
12,6176,José Antonio Reyes,39, M(CLR),176,72,15(5),15,5,1176,0,6,5,0,1.1,68.0,0.5,0,6.83
13,4387,Fernando Navarro,40, D(CL),177,70,21(2),21,2,1924,0,0,5,0,0.0,74.9,1.6,0,6.79
14,31388,Diego Perotti,34," M(CLR),FW",179,70,3(7),3,7,403,1,1,2,0,1.1,86.4,0.2,0,6.77
15,33966,Beto,40, GK,182,81,33,33,0,2927,0,0,3,0,0.0,56.4,0.4,1,6.76
16,34524,Juan Cala,32, D(C),185,78,9,9,0,771,1,0,5,2,0.8,77.4,2.0,0,6.74
17,19453,Kevin Gameiro,35, FW,172,70,20(15),20,15,1890,14,3,1,0,1.5,77.7,0.2,2,6.73
18,96207,Diogo Figueiras,31," D(LR),M(R)",168,64,19(3),19,3,1767,1,1,7,1,0.8,71.2,0.4,0,6.71
19,23205,Marko Marin,33, M(CLR),170,64,10(7),10,7,930,0,3,3,0,1.0,83.9,0.1,0,6.63
20,107023,Jairo Samperio,29, M(LR),173,69,16(7),16,7,1354,4,2,2,1,1.2,63.7,0.5,2,6.56
21,110911,Sebastián Cristóforo,29, M(C),175,68,4(8),4,8,525,0,1,3,0,0.2,88.7,0.4,0,6.54
22,91978,Geoffrey Kondogbia,29," D(C),DMC",188,80,0(2),0,2,90,0,0,2,0,0.5,93.2,0.5,0,6.47
23,140812,Carlos Fernández,26," AM(C),FW",185,72,2(2),2,2,207,0,0,0,0,0.8,68.8,1.5,0,6.44
24,87525,Bryan Rabello,28, Midfielder,167,70,2(4),2,4,206,0,0,0,0,0.8,81.5,0.2,0,6.33
25,6111,Piotr Trochowski,38, M(CL),169,72,9(9),9,9,846,0,1,2,0,0.4,81.1,0.4,0,6.32
26,42692,Raul Andrei Rusescu,34," AM(C),FW",181,73,0(1),0,1,6,0,0,0,0,3.0,100.0,0.0,0,6.25
27,116218,Israel Puerto,29, Defender,187,75,0(3),0,3,38,0,0,0,0,0.0,96.9,0.0,0,6.19
28,110297,Denis Cheryshev,31," AM(L),FW",179,74,1(3),1,3,91,0,0,1,1,0.8,72.2,0.8,0,6.18
29,141354,Moi Delgado,28, Defender,173,66,1(1),1,1,93,0,0,0,0,0.5,84.8,0.0,0,6.15
30,148570,Mode,28, Defender,0,0,0(1),0,1,16,0,0,0,0,0.0,100.0,0.0,0,6.09
