,Unnamed: 0,player_number,name,age,position,tall,weight,games,mins,goals,assists,yel,red,spg,ps,aw,motm,rating,start_games,sub_games
0,0,9016,Franck Ribéry,39," AM(CL),FW",170,72,18(4),1643,10,10,2,0,2.7,83.8,0.4,8,8.28,18,4
1,1,74939,Thiago,31, M(C),174,70,11(5),1004,2,4,1,0,1.3,91.6,0.8,2,7.9,11,5
2,2,80382,Mario Götze,30," M(CLR),FW",176,75,20(7),1830,10,8,0,0,1.9,87.9,0.6,4,7.72,20,7
3,3,4173,Arjen Robben,38," M(CLR),FW",180,80,20(8),1705,11,6,0,0,2.7,81.8,0.4,4,7.62,20,8
4,4,39722,David Alaba,30," D(CL),M(CL)",180,78,26(2),2399,2,6,0,0,1.7,89.3,1.5,1,7.55,26,2
5,5,14091,Javi Martínez,34," D(C),M(C)",192,86,14(4),1341,0,0,3,0,0.9,89.5,4.2,1,7.5,14,4
6,6,24088,Mario Mandzukic,36," M(L),FW",190,85,21(9),2028,18,4,5,0,2.5,72.7,3,1,7.5,21,9
7,7,217,Claudio Pizarro,43," AM(C),FW",184,84,6(11),704,10,2,0,0,1.4,80.9,0.7,2,7.39,6,11
8,8,6683,Dante,38, D(C),188,87,27(2),2420,2,1,4,0,0.7,91.4,3.4,0,7.37,27,2
9,9,37099,Thomas Müller,33," M(CLR),FW",185,76,25(6),2173,13,10,2,0,2.3,78.6,1.6,3,7.36,25,6
10,10,31772,Toni Kroos,32, M(C),183,76,24(5),2072,2,4,6,0,1.8,91.9,0.8,0,7.34,24,5
11,11,4567,Bastian Schweinsteiger,38," D(C),M(C)",183,79,22(1),1833,4,4,4,0,1.3,89.9,2,2,7.32,22,1
12,12,23589,Jérôme Boateng,34, D(CR),192,90,25,2169,1,1,6,1,0.5,87.3,2.8,0,7.28,25,0
13,13,5570,Philipp Lahm,38," D(R),DMC",170,66,25(3),2340,1,4,2,0,0.6,91.7,0.8,0,7.22,25,3
14,14,76304,Xherdan Shaqiri,30, M(CLR),169,72,10(7),793,6,2,0,0,1.7,84.7,0.3,2,7.2,10,7
15,15,10168,Tom Starke,41, GK,194,98,2,180,0,0,0,0,0,82.7,0,0,7.18,2,0
16,16,2179,Daniel Van Buyten,44, D(C),197,96,10(2),926,1,0,3,0,0.5,91.5,4.4,0,7.16,10,2
17,17,13755,Rafinha,37," D(CLR),M(R)",172,65,25(3),2210,0,7,4,1,0.4,90.0,0.8,0,7.12,25,3
18,18,13754,Manuel Neuer,36, GK,193,93,31,2746,0,0,0,0,0,88.3,0.5,0,7.05,31,0
19,19,101859,Pierre-Emile Højbjerg,27, M(C),187,84,2(5),289,0,1,0,0,1.4,88.8,0.9,0,6.95,2,5
20,20,70097,Diego Contento,32," D(L),M(L)",177,74,6(4),589,0,1,1,0,0.4,83.9,1.5,0,6.92,6,4
21,21,116470,Lukas Raeder,28, Goalkeeper,194,87,1(1),136,0,1,0,0,0,69.8,0,0,6.86,1,1
22,22,69609,Jan Kirchhoff,31," D(C),DMC",195,82,0(7),98,0,0,1,0,0.1,94.7,0.3,0,6.58,0,7
23,23,141906,Ylli Sallahi,28, D(L),179,81,1,51,0,0,0,0,0,78.3,0,0,6.34,1,0
24,24,108914,Mitchell Weiser,28," D(R),M(R)",177,70,2(1),140,0,0,1,0,0,86.4,1,0,6.32,2,1
