,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,goals,assists,yellow_cards,red_cards,shots_per_game,pass_success_percentage,aerials_won,man_of_the_match,rating
0,97659,Gerard Moreno,30," AM(CR),FW",180,77,14(3),14,3,1194,9,3,2,0,2.2,69.4,1.1,6,7.44
1,28186,Daniel Parejo,33, M(C),182,74,32(1),32,1,2712,2,10,3,0,0.5,87.6,0.5,1,7.17
2,33590,Etienne Capoue,34," D(C),M(CL)",189,80,26(4),26,4,2298,1,1,9,0,0.5,88.4,1.8,3,6.96
3,335107,Juan Foyth,24," D(CR),DMC",179,69,22(3),22,3,1932,1,1,4,1,0.2,84.3,1.4,1,6.94
4,323625,Arnaut Danjuma,25," AM(L),FW",178,74,17(6),17,6,1478,10,3,2,0,2.7,77.0,0.1,3,6.91
5,303908,Giovani Lo Celso,26," M(CR),FW",177,68,11(5),11,5,998,1,1,2,0,1.1,83.8,0.2,0,6.89
6,276489,Alfonso Pedraza,26," D(L),M(L)",184,73,19(9),19,9,1706,4,4,2,0,0.8,77.2,0.5,4,6.86
7,344259,Pau Torres,25, D(C),191,80,33,33,0,2858,5,1,5,0,0.7,85.8,1.8,1,6.86
8,363665,Samuel Chukwueze,23, AM(CR),172,70,12(15),12,15,1330,3,3,4,0,1.2,75.2,0.3,1,6.78
9,32258,Sergio Asenjo,33, GK,189,87,6,6,0,540,0,0,1,0,0.0,78.2,0.3,0,6.74
10,102234,Manu Trigueros,30," M(CLR),FW",178,75,27(8),27,8,2191,6,4,3,0,1.2,80.3,0.5,0,6.72
11,125375,Gerónimo Rulli,30, GK,189,84,32,32,0,2880,0,0,2,0,0.0,79.2,0.4,1,6.71
12,12575,Raúl Albiol,37, D(C),187,74,28,28,0,2467,0,0,8,0,0.2,86.0,1.5,0,6.67
13,69738,Francis Coquelin,31, M(CLR),176,74,8(12),8,12,828,2,1,3,0,0.3,86.0,0.8,1,6.65
14,113275,Alberto Moreno,30," D(L),M(L)",171,65,13(11),13,11,1223,3,2,3,0,0.9,85.6,0.3,1,6.64
15,403865,Yeremi Pino,19, AM(R),172,0,21(10),21,10,1688,6,4,2,0,0.9,78.9,0.5,2,6.63
16,90115,Aïssa Mandi,30, D(CLR),184,78,14(3),14,3,1374,1,0,3,0,0.6,93.0,1.5,0,6.63
17,365122,Boulaye Dia,25," AM(R),FW",180,75,13(12),13,12,1267,5,5,3,0,1.5,75.3,1.2,0,6.62
18,83683,Serge Aurier,29," D(CLR),M(R)",176,76,10(9),10,9,1003,0,1,4,0,0.6,85.9,1.1,0,6.53
19,298694,Pervis Estupiñán,24, D(L),175,73,17(11),17,11,1574,0,1,3,0,0.5,81.5,0.8,0,6.52
20,34052,Vicente Iborra,34, M(C),190,80,12(8),12,8,1032,0,1,4,0,0.4,85.8,1.3,0,6.47
21,95953,Paco Alcácer,29," AM(R),FW",175,72,10(8),10,8,792,1,3,1,0,1.0,71.2,0.6,0,6.45
22,101238,Moi Gómez,28, M(CLR),176,71,13(16),13,16,1280,2,2,2,0,0.4,82.8,0.4,0,6.41
23,79909,Mario Gaspar,31," D(CR),M(R)",182,74,7(5),7,5,622,0,0,1,0,0.3,79.2,0.7,0,6.4
24,118479,Rubén Peña,31," D(R),M(LR)",170,65,1(6),1,6,127,0,0,1,0,0.4,79.5,0.3,0,6.28
25,426050,Nicolas Jackson,21, Forward,186,0,0(9),0,9,158,0,0,1,0,0.6,76.0,1.4,0,6.26
26,334221,Dani Raba,26, AM(CR),184,76,0(7),0,7,83,0,0,1,0,0.0,70.3,0.3,0,6.1
27,404242,Carlo García,21, Midfielder,181,0,0(1),0,1,6,0,0,0,0,0.0,100.0,0.0,0,6.05
28,396540,Nikita Iosifov,21, Midfielder,175,0,0(1),0,1,1,0,0,0,0,0.0,100.0,0.0,0,6.0
